,po_/_so_#,asn/dn_#,country,fulfill_via,vendor_inco_term,shipment_mode,sub_classification,vendor,brand,unit_of_measure_(per_pack),line_item_quantity,line_item_value,pack_price,unit_price,manufacturing_site,first_line_designation,freight_cost_(usd),line_item_insurance_(usd),days_to_process
176,SCMS,ASN,237,Direct Drop,EXW,Air,HIV+,other,other,20,832,26624.0,32.0,1.09875,other,Yes,3740.04,42.6,-223.5
177,SCMS,ASN,237,Direct Drop,EXW,Air,HIV+,other,other,100,213,15333.87,53.775000000000006,0.72,other,Yes,959.46,24.53,-223.5
178,SCMS,ASN,70,Direct Drop,EXW,Air,HIV+,other,other,100,10,3500.0,53.775000000000006,1.09875,other,Yes,604.0,5.6,-223.5
179,SCMS,ASN,535,Direct Drop,EXW,Air,HIV+,other,Generic,100,1634,16.34,0.01,0.0,other,Yes,0.0,0.03,-223.0
180,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,other,180,400,15760.0,39.4,0.22,other,No,0.0,25.22,-223.5
181,SCMS,ASN,1406,Direct Drop,DDP,Truck,Pediatric,other,other,90,6,47.28,7.88,0.09,other,No,0.0,0.08,-223.5
182,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,other,30,500,10925.0,21.85,0.73,other,No,0.0,17.48,-223.5
183,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,60,10080,29232.0,2.9,0.05,"Aurobindo Unit III, India",Yes,4159.45,46.77,-223.5
184,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,30,6720,77145.6,11.48,0.38,Mylan (formerly Matrix) Nashik,Yes,3796.05,123.43,-223.5
185,SCMS,ASN,1046,Direct Drop,EXW,Air,HIV+,other,Generic,100,250,2.5,0.01,0.0,other,Yes,0.0,0.0,-223.5
186,SCMS,ASN,1406,Direct Drop,DDP,Air,Adult,other,Generic,30,300,4614.0,15.38,0.51,"Cipla, Goa, India",No,0.0,7.38,-223.5
187,SCMS,ASN,1406,Direct Drop,DDP,Air,Adult,other,other,60,300,4155.0,13.85,0.23,other,Yes,0.0,6.65,-223.5
188,SCMS,ASN,1406,Direct Drop,DDP,Air,Adult,other,other,30,100,1849.0,18.49,0.62,other,No,0.0,2.96,-223.5
189,SCMS,ASN,1161,Direct Drop,EXW,Air,HIV+,other,Generic,100,1130,11.3,0.01,0.0,other,Yes,0.0,0.02,-223.5
190,SCMS,ASN,688,Direct Drop,CIP,Air,Pediatric,other,other,60,400,2800.0,7.0,0.12,other,Yes,3013.09,4.48,-223.5
191,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,60,10780,15631.0,1.45,0.02,"Strides, Bangalore, India.",Yes,7575.6,25.01,-223.5
192,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,other,180,670,24783.3,36.99,0.21,other,No,0.0,39.65,-223.5
193,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,other,60,2000,11060.0,5.53,0.09,other,Yes,0.0,17.7,-223.5
194,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,other,60,1000,16630.0,16.63,0.28,other,Yes,0.0,26.61,-223.5
195,SCMS,ASN,1406,Direct Drop,DDP,Truck,Pediatric,other,other,180,30,435.9,14.53,0.06,other,No,0.0,0.7,-223.5
196,SCMS,ASN,639,Direct Drop,EXW,Air,HIV+,other,other,100,1123,78610.0,53.775000000000006,0.7,other,Yes,2851.72,154.08,-217.0
197,SCMS,ASN,429,Direct Drop,EXW,Air,HIV+,other,other,100,340,47260.0,53.775000000000006,1.09875,other,Yes,5446.06,75.62,-223.5
198,SCMS,ASN,429,Direct Drop,CIP,Air,Adult,other,Generic,60,41900,407198.31250000006,11.89,0.2,"Aurobindo Unit III, India",Yes,17636.265,619.2275,-223.5
199,SCMS,ASN,429,Direct Drop,CIP,Air,Adult,other,Generic,60,41900,407198.31250000006,11.89,0.2,"Aurobindo Unit III, India",Yes,17636.265,619.2275,-223.5
200,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,60,4300,37023.0,8.61,0.14,"Aurobindo Unit III, India",No,3526.69,59.24,-223.5
201,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,60,18030,26143.5,1.45,0.02,"Aurobindo Unit III, India",Yes,5822.44,41.83,-223.5
202,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,other,60,50,663.5,13.27,0.22,other,Yes,0.0,1.06,-223.5
203,SCMS,ASN,1406,Direct Drop,DDP,Truck,Pediatric,other,other,30,250,715.0,2.86,0.1,other,No,0.0,1.14,-223.5
204,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,other,30,60,1096.2,18.27,0.61,other,No,0.0,1.75,-223.5
205,SCMS,ASN,1406,Direct Drop,DDP,Truck,Pediatric,other,other,180,12,150.48,12.54,0.06,other,No,0.0,0.24,-223.5
206,SCMS,ASN,650,Direct Drop,EXW,Air,HIV+,other,Generic,100,3000,30.0,0.01,0.0,other,Yes,7303.52,0.05,-223.5
207,SCMS,ASN,237,Direct Drop,EXW,Air,HIV+,other,other,100,213,15333.87,53.775000000000006,0.72,other,Yes,1047.39,30.05,-215.0
208,SCMS,ASN,1161,Direct Drop,EXW,Air,HIV+,other,Generic,100,6502,65.02,0.01,0.0,other,Yes,17636.265,0.1,-223.5
209,SCMS,ASN,1161,Direct Drop,EXW,Air,HIV+,other,other,100,6875,407198.31250000006,53.775000000000006,0.8,other,Yes,17636.265,619.2275,-223.5
210,SCMS,ASN,688,Direct Drop,FCA,Air,Adult,other,other,120,434,35674.8,53.775000000000006,0.68,other,Yes,2709.98,69.92,-181.0
211,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,60,1100,12540.0,11.4,0.19,"Aurobindo Unit III, India",Yes,2568.6,24.58,-189.0
212,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,30,8400,85596.0,10.19,0.34,Mylan (formerly Matrix) Nashik,Yes,3247.73,167.77,-188.0
213,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,60,3648,26448.0,7.25,0.12,"Cipla, Goa, India",Yes,2335.19,51.84,-180.0
214,SCMS,ASN,237,Direct Drop,EXW,Air,HIV+,other,other,25,108,4050.0,37.5,1.09875,other,Yes,648.27,7.94,-168.0
215,SCMS,ASN,207,Direct Drop,EXW,Air,HIV+,other,other,20,5958,160866.0,27.0,1.09875,other,Yes,11066.17,257.39,-223.5
216,SCMS,ASN,207,Direct Drop,EXW,Air,HIV+,other,other,20,3982,107514.0,27.0,1.09875,other,Yes,7303.25,210.73,-210.0
217,SCMS,ASN,207,Direct Drop,EXW,Air,HIV+,other,other,1,6998,160954.0,23.0,1.09875,other,Yes,17636.265,257.53,-223.5
218,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,other,30,300,7080.0,23.6,0.79,other,Yes,0.0,11.33,-223.5
219,SCMS,ASN,1406,Direct Drop,DDP,Truck,Pediatric,other,other,180,40,557.6,13.94,0.06,other,No,0.0,0.89,-223.5
220,SCMS,ASN,207,Direct Drop,EXW,Air,HIV+,other,other,1,3470,79810.0,23.0,1.09875,other,Yes,17636.265,156.43,-132.0
221,SCMS,ASN,207,Direct Drop,EXW,Air,HIV+,other,other,1,3510,80730.0,23.0,1.09875,other,Yes,17636.265,158.23,-180.0
222,SCMS,ASN,535,Direct Drop,CIP,Air,HIV+,other,other,1,5000,12706.65,2.54,1.09875,other,Yes,0.0,24.91,-118.0
223,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,60,6000,17400.0,2.9,0.05,"Aurobindo Unit III, India",Yes,2653.27,34.1,-186.0
224,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,Generic,30,1300,20410.0,15.7,0.52,"Cipla, Goa, India",No,0.0,40.0,-223.5
225,SCMS,ASN,1406,Direct Drop,DDP,Truck,Pediatric,other,other,180,120,733.2,6.11,0.03,other,No,0.0,1.44,-223.5
226,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,other,180,6,424.08,53.775000000000006,0.26,other,No,0.0,0.83,-223.5
227,SCMS,ASN,1406,Direct Drop,DDP,Truck,Pediatric,other,other,180,40,540.4,13.51,0.06,other,No,0.0,1.06,-223.5
228,SCMS,ASN,1161,Direct Drop,EXW,Air,HIV+,other,other,100,5751,407198.31250000006,53.775000000000006,0.8,other,Yes,17636.265,619.2275,-54.0
229,SCMS,ASN,94,Direct Drop,EXW,Air,HIV+,other,other,25,3,225.0,53.775000000000006,1.09875,other,Yes,963.34,0.44,-125.0
230,SCMS,ASN,237,Direct Drop,EXW,Air,HIV+,other,other,20,100,2700.0,27.0,1.09875,other,Yes,692.38,5.29,-125.0
231,SCMS,ASN,94,Direct Drop,EXW,Air,HIV+,other,other,20,68,2176.0,32.0,1.09875,other,Yes,1003.52,4.26,-91.0
232,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,60,9000,21600.0,2.4,0.04,"Aurobindo Unit III, India",Yes,9809.7,42.34,-55.0
233,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,60,700,7805.0,11.15,0.19,"Aurobindo Unit III, India",No,3526.69,15.3,-52.0
234,SCMS,ASN,1161,Direct Drop,CIP,Air,Adult,other,other,30,25000,407198.31250000006,50.4,1.09875,other,Yes,7933.38,619.2275,-54.0
235,SCMS,ASN,639,Direct Drop,EXW,Air,HIV+,other,other,100,1680,117600.0,53.775000000000006,0.7,other,Yes,3241.06,230.5,-77.0
236,SCMS,ASN,639,Direct Drop,EXW,Air,Pediatric,other,Generic,100,2100,10500.0,5.0,0.05,"Aurobindo Unit III, India",Yes,1903.54,20.58,-60.0
237,SCMS,ASN,608,Direct Drop,EXW,Air,HIV+,other,other,100,9000,407198.31250000006,53.775000000000006,0.72,other,Yes,17636.265,619.2275,-6.0
238,SCMS,ASN,1406,Direct Drop,DDP,Air,Pediatric,other,Generic,90,176,3359.84,19.09,0.21,"Aurobindo Unit III, India",Yes,0.0,6.59,-185.0
239,SCMS,ASN,1406,Direct Drop,DDP,Air,Adult,other,Generic,60,5017,24583.3,4.9,0.08,"Aurobindo Unit III, India",Yes,0.0,48.18,-182.0
240,SCMS,ASN,1406,Direct Drop,DDP,Air,Pediatric,other,Generic,180,929,3390.85,3.65,0.02,"Aurobindo Unit III, India",No,0.0,6.65,-181.0
241,SCMS,ASN,1406,Direct Drop,DDP,Air,Adult,other,Generic,60,6700,36582.0,5.46,0.09,"Aurobindo Unit III, India",Yes,0.0,71.7,-123.0
242,SCMS,ASN,1406,Direct Drop,DDP,Air,Adult,other,other,60,1350,19062.0,14.12,0.24,other,No,0.0,37.36,-153.0
243,SCMS,ASN,1406,Direct Drop,DDP,Air,Adult,other,Generic,30,1120,16307.2,14.56,0.49,"Cipla, Goa, India",Yes,0.0,31.96,-130.0
244,SCMS,ASN,1406,Direct Drop,DDP,Air,Adult,other,other,60,100,371.0,3.71,0.06,other,No,0.0,0.73,-192.0
245,SCMS,ASN,1406,Direct Drop,DDP,Air,Adult,other,Generic,60,1000,2920.0,2.92,0.05,"Aurobindo Unit III, India",Yes,0.0,5.72,-131.0
246,SCMS,ASN,1406,Direct Drop,DDP,Air,Adult,other,other,60,260,4035.2,15.52,0.26,other,No,0.0,7.91,-131.0
247,SCMS,ASN,754,Direct Drop,CIP,Air,Adult,other,other,30,60,1100.4,18.34,0.61,other,Yes,428.91,2.16,-28.0
248,SCMS,ASN,1406,Direct Drop,DDP,Truck,Pediatric,other,other,90,5000,160900.0,32.18,0.36,other,Yes,0.0,315.36,-45.0
249,SCMS,ASN,1406,Direct Drop,DDP,Air,Pediatric,other,other,5,166,2265.9,13.65,1.09875,other,No,0.0,4.44,-42.0
250,SCMS,ASN,1406,Direct Drop,DDP,Air,Pediatric,other,other,60,1500,15150.0,10.1,0.17,other,No,0.0,29.69,-42.0
251,SCMS,ASN,429,Direct Drop,CIP,Air,Adult,other,Generic,60,7840,71344.0,9.1,0.15,"Cipla, Goa, India",Yes,853.88,139.83,-42.0
252,SCMS,ASN,1406,Direct Drop,DDP,Air,Pediatric,other,other,180,40,1440.0,36.0,0.12,other,Yes,0.0,2.82,-42.0
253,SCMS,ASN,1406,Direct Drop,DDP,Truck,Pediatric,other,other,90,6,43.2,7.2,0.08,other,Yes,0.0,0.08,-28.0
254,SCMS,ASN,1406,Direct Drop,DDP,Truck,Pediatric,other,other,90,6,43.2,7.2,0.08,other,Yes,0.0,0.08,7.0
255,SCMS,ASN,237,Direct Drop,EXW,Air,HIV+,other,other,100,425,38250.0,53.775000000000006,0.9,other,Yes,1859.79,74.97,4.0
256,SCMS,ASN,237,Direct Drop,EXW,Air,HIV+,other,other,100,276,24840.0,53.775000000000006,0.9,other,Yes,1205.7,48.69,30.0
257,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,other,60,76,300.2,3.95,0.07,other,No,3526.69,0.59,-39.0
258,SCMS,ASN,1161,Direct Drop,FCA,Air,Adult,other,other,120,73,3000.3,41.1,0.34,other,Yes,1332.43,5.88,-12.0
259,SCMS,ASN,111,Direct Drop,EXW,Air,HIV+,other,other,20,5,160.0,32.0,1.09875,other,Yes,12561.4,0.31,17.0
260,SCMS,ASN,111,Direct Drop,EXW,Air,HIV+,other,other,20,4995,159840.0,32.0,1.09875,other,Yes,275.0,313.29,17.0
261,SCMS,ASN,1161,Direct Drop,FCA,Air,Adult,other,other,120,2040,83844.0,41.1,0.34,other,Yes,3777.93,164.33,43.0
262,SCMS,ASN,429,Direct Drop,CIP,Air,Adult,other,Generic,60,26932,317528.28,11.79,0.2,Mylan (formerly Matrix) Nashik,Yes,17636.265,619.2275,49.0
263,SCMS,ASN,1046,Direct Drop,EXW,Air,HIV+,other,other,40,1000,110000.0,53.775000000000006,1.09875,other,Yes,8114.11,215.6,44.0
264,SCMS,ASN,94,Direct Drop,EXW,Air,HIV+,other,other,100,800,56000.0,53.775000000000006,0.7,other,Yes,2008.54,109.76,14.0
265,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,30,150,1950.0,13.0,0.43,"Aurobindo Unit III, India",Yes,4111.71,3.82,7.0
266,SCMS,ASN,1046,Direct Drop,EXW,Air,HIV+,other,other,40,140,15400.0,53.775000000000006,1.09875,other,Yes,4318.21,30.18,8.0
267,SCMS,ASN,94,Direct Drop,EXW,Air,Pediatric,other,Generic,60,2000,3800.0,1.9,0.03,"Cipla, Goa, India",Yes,1484.75,7.45,78.0
268,SCMS,ASN,688,Direct Drop,CIP,Air,Pediatric,other,other,60,120,840.0,7.0,0.12,other,Yes,0.0,1.65,79.0
269,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,other,30,20,438.0,21.9,0.73,other,Yes,0.0,0.86,63.0
270,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,other,60,320,1475.2,4.61,0.08,other,Yes,0.0,2.89,50.0
271,SCMS,ASN,650,Direct Drop,EXW,Air,HIV+,other,other,100,2000,144000.0,53.775000000000006,0.72,other,Yes,5962.58,310.46,150.0
272,SCMS,ASN,237,Direct Drop,CIP,Air,Adult,other,other,120,2733,224625.27,53.775000000000006,0.68,other,Yes,314.0,440.27,67.0
273,SCMS,ASN,1046,Direct Drop,EXW,Air,HIV+,other,other,40,100,7535.0,53.775000000000006,1.09875,other,Yes,1845.74,619.2275,-223.5
274,SCMS,ASN,639,Direct Drop,EXW,Air,HIV+,other,other,100,45,7875.0,53.775000000000006,1.09875,other,Yes,854.34,4.79,-223.5
275,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,other,30,1000,17000.0,17.0,0.57,other,Yes,7682.69,73.56,-223.5
276,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,60,35000,152250.0,4.35,0.07,"Aurobindo Unit III, India",No,3526.69,120.38,-223.5
277,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,60,20000,338000.0,16.9,0.28,"Aurobindo Unit III, India",No,3526.69,186.72,-223.5
278,SCMS,ASN,1161,Direct Drop,EXW,Air,Pediatric,other,Generic,180,416,1809.6,4.35,0.02,"Aurobindo Unit III, India",No,3526.69,21.17,-223.5
279,SCMS,ASN,1161,Direct Drop,EXW,Air,Adult,other,Generic,60,486,2041.2,4.2,0.07,"Aurobindo Unit III, India",No,3526.69,38.0,-223.5
280,SCMS,ASN,650,Direct Drop,EXW,Air,Pediatric,other,Generic,180,906,19071.3,21.05,0.09,"Aurobindo Unit III, India",Yes,3850.8,16.83,-223.5
281,SCMS,ASN,650,Direct Drop,EXW,Air,Adult,other,Generic,60,38780,407198.31250000006,11.14,0.19,"Aurobindo Unit III, India",Yes,14364.29,2.64,-223.5
282,SCMS,ASN,1161,Direct Drop,EXW,Air,Adult,other,Generic,60,4632,16906.8,3.65,0.06,"Aurobindo Unit III, India",No,3526.69,1.22,-223.5
283,SCMS,ASN,1161,Direct Drop,EXW,Air,Adult,other,Generic,60,166,356.9,2.15,0.04,"Aurobindo Unit III, India",No,3526.69,4.37,-223.5
284,SCMS,ASN,650,Direct Drop,EXW,Air,Adult,other,Generic,30,41900,407198.31250000006,16.75,0.56,"Aurobindo Unit III, India",Yes,17636.265,65.32,-223.5
285,SCMS,ASN,688,Direct Drop,EXW,Air,Pediatric,other,Generic,180,1000,5050.0,5.05,0.02,"Aurobindo Unit III, India",Yes,17636.265,11.88,-223.5
286,SCMS,ASN,688,Direct Drop,EXW,Air,Pediatric,other,Generic,180,1000,2440.0,2.44,0.01,"Cipla, Goa, India",No,3526.69,4.77,-223.5
287,SCMS,ASN,639,Direct Drop,EXW,Air,HIV+,other,other,100,25,10000.0,53.775000000000006,1.09875,other,Yes,1498.02,71.28,-223.5
288,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,60,25000,187500.0,7.5,0.12,"Cipla, Goa, India",Yes,17636.265,300.0,-223.5
289,SCMS,ASN,650,Direct Drop,CIP,Air,Pediatric,other,other,60,5408,68952.0,12.75,0.21,other,Yes,0.0,0.84,-223.5
290,SCMS,ASN,1046,Direct Drop,EXW,Air,HIV+,other,other,100,50,20000.0,53.775000000000006,1.09875,other,Yes,3004.62,5.42,-223.5
291,SCMS,ASN,1161,Direct Drop,EXW,Air,HIV+,other,other,20,10000,270000.0,27.0,1.09875,other,Yes,17636.265,432.0,-223.5
292,SCMS,ASN,1161,Direct Drop,EXW,Air,HIV+,other,other,20,11500,310500.0,27.0,1.09875,other,Yes,17636.265,496.8,-223.5
293,SCMS,ASN,1161,Direct Drop,EXW,Air,HIV+,other,other,20,8000,216000.0,27.0,1.09875,other,Yes,17636.265,345.6,-223.5
294,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,30,22500,277425.0,12.33,0.41,"Aurobindo Unit III, India",Yes,17636.265,443.88,-223.5
295,SCMS,ASN,688,Direct Drop,EXW,Air,Pediatric,other,Generic,180,500,950.0,1.9,0.01,"Aurobindo Unit III, India",No,3526.69,1.52,-223.5
296,SCMS,ASN,688,Direct Drop,CIP,Air,Pediatric,other,other,60,800,5600.0,7.0,0.12,other,Yes,2514.05,8.96,-223.5
297,SCMS,ASN,688,Direct Drop,FCA,Air,Pediatric,other,other,180,200,16440.0,53.775000000000006,0.27,other,Yes,2326.1,26.3,-223.5
298,SCMS,ASN,512,Direct Drop,EXW,Air,HIV+,other,other,25,10000,200000.0,20.0,0.8,other,Yes,17636.265,320.0,-223.5
299,SCMS,ASN,512,Direct Drop,EXW,Air,HIV+,other,other,25,5000,100000.0,20.0,0.8,other,Yes,14505.37,160.0,-223.5
300,SCMS,ASN,94,Direct Drop,EXW,Air,HIV+,other,other,25,150,11250.0,53.775000000000006,1.09875,other,Yes,0.0,18.0,-223.5
301,SCMS,ASN,207,Direct Drop,EXW,Air,Adult,other,Generic,60,35065,54350.75,1.55,0.03,"Aurobindo Unit III, India",Yes,6755.81,86.96,-223.5
302,SCMS,ASN,237,Direct Drop,EXW,Air,HIV+,other,other,20,2220,71040.0,32.0,1.09875,other,Yes,6524.19,113.66,-223.5
303,SCMS,ASN,754,Direct Drop,CIP,Air,Adult,other,other,30,140,3313.8,23.67,0.79,other,Yes,0.0,5.3,-223.5
304,SCMS,ASN,1406,Direct Drop,DDP,Air,Pediatric,other,other,180,500,3630.0,7.26,0.03,other,No,0.0,5.81,-223.5
305,SCMS,ASN,1406,Direct Drop,DDP,Air,Adult,other,other,30,20,535.2,26.76,0.89,other,No,0.0,0.86,-223.5
306,SCMS,ASN,1406,Direct Drop,DDP,Air,Adult,other,other,30,10,443.0,44.3,1.09875,other,No,0.0,0.71,-223.5
307,SCMS,ASN,429,Direct Drop,EXW,Air,HIV+,other,other,20,4500,144000.0,32.0,1.09875,other,Yes,17636.265,230.4,-223.5
308,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,60,400,600.0,1.5,0.02,"Aurobindo Unit III, India",Yes,2426.05,0.96,-223.5
309,SCMS,ASN,639,Direct Drop,EXW,Air,HIV+,other,other,100,2,278.0,53.775000000000006,1.09875,other,Yes,0.0,0.44,-223.5
310,SCMS,ASN,639,Direct Drop,EXW,Air,HIV+,other,other,100,4,556.0,53.775000000000006,1.09875,other,Yes,0.0,0.89,-223.5
311,SCMS,ASN,1406,Direct Drop,DDP,Air,Pediatric,other,other,30,200,696.0,3.48,0.12,other,No,0.0,1.11,-223.5
312,SCMS,ASN,1406,Direct Drop,DDP,Air,Adult,other,other,30,1200,23808.0,19.84,0.66,other,No,0.0,38.09,-223.5
313,SCMS,ASN,1406,Direct Drop,DDP,Air,Adult,other,other,30,30,1271.1,42.37,1.09875,other,No,0.0,2.03,-223.5
314,SCMS,ASN,1406,Direct Drop,DDP,Air,Adult,other,other,84,3,32.31,10.77,0.13,other,No,0.0,0.05,-223.5
315,SCMS,ASN,1046,Direct Drop,CIP,Air,Pediatric,other,other,60,546,3822.0,7.0,0.12,other,Yes,0.0,6.12,-223.5
316,SCMS,ASN,1161,Direct Drop,EXW,Air,HIV+,other,other,20,9048,244296.0,27.0,1.09875,other,Yes,17636.265,390.87,-223.5
317,SCMS,ASN,1161,Direct Drop,EXW,Air,HIV+,other,other,100,3000,239970.0,53.775000000000006,0.8,other,Yes,12770.05,383.95,-223.5
318,SCMS,ASN,1161,Direct Drop,EXW,Air,HIV+,other,other,100,3199,255888.01,53.775000000000006,0.8,other,Yes,8213.59,409.42,-223.5
319,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,other,30,400,8416.0,21.04,0.7,other,Yes,0.0,13.47,-223.5
320,SCMS,ASN,207,Direct Drop,CIP,Air,HIV+,other,other,100,805,62967.1,53.775000000000006,0.78,other,Yes,0.0,100.75,-223.5
321,SCMS,ASN,608,Direct Drop,EXW,Air,HIV+,other,Generic,100,4200,42.0,0.01,0.0,other,Yes,0.0,0.07,-223.5
322,SCMS,ASN,650,Direct Drop,EXW,Air,HIV+,other,other,100,2000,143980.0,53.775000000000006,0.72,other,Yes,4113.16,230.37,-223.5
323,SCMS,ASN,1046,Direct Drop,EXW,Air,HIV+,other,other,100,70,5039.3,53.775000000000006,0.72,other,Yes,515.48,8.06,-223.5
324,SCMS,ASN,1046,Direct Drop,EXW,Air,HIV+,other,other,100,1116,78120.0,53.775000000000006,0.7,other,Yes,5303.05,124.99,-223.5
325,SCMS,ASN,754,Direct Drop,EXW,Air,HIV+,other,other,100,850,61191.5,53.775000000000006,0.72,other,Yes,2642.45,97.91,-223.5
326,SCMS,ASN,1406,Direct Drop,DDP,Truck,Pediatric,other,other,90,20,563.0,28.15,0.31,other,Yes,0.0,0.9,-223.5
327,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,Generic,30,2500,37500.0,15.0,0.5,"Cipla, Goa, India",No,0.0,60.0,-223.5
328,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,60,520,13000.0,25.0,0.42,"Aurobindo Unit III, India",Yes,5260.46,20.8,-223.5
329,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,60,2576,3889.76,1.51,0.03,"Strides, Bangalore, India.",Yes,2789.74,6.22,-223.5
330,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,60,2464,3720.64,1.51,0.03,"Strides, Bangalore, India.",Yes,2879.96,5.95,-223.5
331,SCMS,ASN,70,Direct Drop,EXW,Air,HIV+,other,other,100,100,7199.0,53.775000000000006,0.72,other,Yes,641.04,11.52,-223.5
332,SCMS,ASN,70,Direct Drop,EXW,Air,HIV+,other,Generic,100,100,1.0,0.01,0.0,other,Yes,0.0,0.0,-223.5
333,SCMS,ASN,70,Direct Drop,EXW,Air,HIV+,other,other,100,100,7199.0,53.775000000000006,0.72,other,Yes,1038.39,11.52,-223.5
334,SCMS,ASN,207,Direct Drop,DDP,Air,HIV+,other,other,20,81,3798.09,46.89,1.09875,other,Yes,0.0,6.08,-223.5
335,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,other,84,4,38.88,9.72,0.12,other,No,0.0,0.06,-223.5
336,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,Generic,60,150,3166.5,21.11,0.35,"Cipla, Goa, India",No,0.0,5.07,-223.5
337,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,other,60,1350,6979.5,5.17,0.09,other,No,0.0,11.17,-223.5
338,SCMS,ASN,639,Direct Drop,EXW,Air,HIV+,other,other,100,1123,78610.0,53.775000000000006,0.7,other,Yes,2873.56,154.08,-196.0
339,SCMS,ASN,650,Direct Drop,EXW,Air,HIV+,other,other,20,9000,288000.0,32.0,1.09875,other,Yes,17636.265,460.8,-223.5
340,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,30,2016,24917.76,12.36,0.41,Mylan (formerly Matrix) Nashik,Yes,5921.97,39.87,-223.5
341,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,Generic,30,1000,16190.0,16.19,0.54,"Cipla, Goa, India",No,0.0,25.9,-223.5
342,SCMS,ASN,1161,Direct Drop,EXW,Air,HIV+,other,other,20,12315,332505.0,27.0,1.09875,other,Yes,17636.265,532.01,-223.0
343,SCMS,ASN,754,Direct Drop,CIP,Air,Adult,other,other,30,50,1183.5,23.67,0.79,other,Yes,330.0,1.89,-223.5
344,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,60,1440,10440.0,7.25,0.12,"Cipla, Goa, India",Yes,2147.61,20.46,-184.0
345,SCMS,ASN,650,Direct Drop,EXW,Air,HIV+,other,Generic,100,4500,45.0,0.01,0.0,other,No,3526.69,0.09,-223.5
346,SCMS,ASN,207,Direct Drop,EXW,Air,HIV+,other,other,1,6998,160954.0,23.0,1.09875,other,Yes,17636.265,315.47,-196.0
347,SCMS,ASN,1406,Direct Drop,DDP,Truck,Pediatric,other,other,180,60,360.6,6.01,0.03,other,Yes,0.0,0.58,-223.5
348,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,other,60,130,644.8,4.96,0.08,other,No,0.0,1.03,-223.5
349,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,other,60,40,1337.2,33.43,0.56,other,No,0.0,2.14,-223.5
350,SCMS,ASN,94,Direct Drop,EXW,Air,HIV+,other,other,25,1,75.0,53.775000000000006,1.09875,other,Yes,0.0,0.12,-223.5
351,SCMS,ASN,1046,Direct Drop,EXW,Air,HIV+,other,Generic,12,41900,19500.0,0.39,0.03,other,No,3526.69,38.22,-129.0
352,SCMS,ASN,608,Direct Drop,FCA,Air,HIV+,other,other,100,1000,80000.0,53.775000000000006,0.8,other,Yes,3499.18,156.8,-104.0
353,SCMS,ASN,608,Direct Drop,EXW,Air,HIV+,other,other,100,1000,71990.0,53.775000000000006,0.72,other,Yes,2648.82,115.18,-223.5
